timestamp,date,time,day_of_week,hour_of_day,weight_g,material,print_hours,material_cost,variable_cost,total_cost,sell_price,margin_pct,profit_amount,multicolor,abrasive,rush,printer_power_kw,energy_price,labour_cost,monitoring_pct,maintenance_cost,overhead_year,annual_hours,markup_material,markup_variable,spoed_surcharge,abrasive_surcharge,color_fee_min,color_fee_max,auto_time_per_gram,auto_hours_used
2025-06-06 13:55:31,2025-06-06,13:55:31,Friday,13,291.0,PLA Basic,5.0,4.07,22.07,26.15,45.67,74.7,19.52,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:31,2025-06-06,13:55:31,Friday,13,290.0,PLA Basic,5.0,4.06,22.07,26.13,45.64,74.7,19.51,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:31,2025-06-06,13:55:31,Friday,13,289.0,PLA Basic,5.0,4.04,22.07,26.12,45.61,74.6,19.5,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:31,2025-06-06,13:55:31,Friday,13,288.0,PLA Basic,5.0,4.03,22.07,26.1,45.59,74.6,19.48,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:31,2025-06-06,13:55:31,Friday,13,287.0,PLA Basic,5.0,4.02,22.07,26.09,45.56,74.6,19.47,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:31,2025-06-06,13:55:31,Friday,13,286.0,PLA Basic,5.0,4.0,22.07,26.08,45.53,74.6,19.45,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:31,2025-06-06,13:55:31,Friday,13,285.0,PLA Basic,5.0,3.99,22.07,26.06,45.5,74.6,19.44,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:31,2025-06-06,13:55:31,Friday,13,284.0,PLA Basic,5.0,3.97,22.07,26.05,45.47,74.6,19.43,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:31,2025-06-06,13:55:31,Friday,13,283.0,PLA Basic,5.0,3.96,22.07,26.03,45.45,74.6,19.41,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,282.0,PLA Basic,5.0,3.95,22.07,26.02,45.42,74.5,19.4,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,281.0,PLA Basic,5.0,3.93,22.07,26.01,45.39,74.5,19.38,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,280.0,PLA Basic,5.0,3.92,22.07,25.99,45.36,74.5,19.37,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,279.0,PLA Basic,5.0,3.9,22.07,25.98,45.33,74.5,19.36,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,278.0,PLA Basic,5.0,3.89,22.07,25.96,45.31,74.5,19.34,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,277.0,PLA Basic,5.0,3.88,22.07,25.95,45.28,74.5,19.33,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,276.0,PLA Basic,5.0,3.86,22.07,25.94,45.25,74.5,19.31,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,275.0,PLA Basic,5.0,3.85,22.07,25.92,45.22,74.5,19.3,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,274.0,PLA Basic,5.0,3.83,22.07,25.91,45.19,74.4,19.29,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:32,2025-06-06,13:55:32,Friday,13,273.0,PLA Basic,5.0,3.82,22.07,25.89,45.17,74.4,19.27,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:33,2025-06-06,13:55:33,Friday,13,272.0,PLA Basic,5.0,3.81,22.07,25.88,45.14,74.4,19.26,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:33,2025-06-06,13:55:33,Friday,13,271.0,PLA Basic,5.0,3.79,22.07,25.87,45.11,74.4,19.24,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:33,2025-06-06,13:55:33,Friday,13,270.0,PLA Basic,5.0,3.78,22.07,25.85,45.08,74.4,19.23,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:33,2025-06-06,13:55:33,Friday,13,269.0,PLA Basic,5.0,3.76,22.07,25.84,45.05,74.4,19.22,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:33,2025-06-06,13:55:33,Friday,13,268.0,PLA Basic,5.0,3.75,22.07,25.82,45.03,74.4,19.2,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:33,2025-06-06,13:55:33,Friday,13,267.0,PLA Basic,5.0,3.74,22.07,25.81,45.0,74.3,19.19,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:33,2025-06-06,13:55:33,Friday,13,266.0,PLA Basic,5.0,3.72,22.07,25.8,44.97,74.3,19.17,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:33,2025-06-06,13:55:33,Friday,13,265.0,PLA Basic,5.0,3.71,22.07,25.78,44.94,74.3,19.16,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:33,2025-06-06,13:55:33,Friday,13,264.0,PLA Basic,5.0,3.69,22.07,25.77,44.91,74.3,19.15,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:34,2025-06-06,13:55:34,Friday,13,263.0,PLA Basic,5.0,3.68,22.07,25.75,44.89,74.3,19.13,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:34,2025-06-06,13:55:34,Friday,13,262.0,PLA Basic,5.0,3.67,22.07,25.74,44.86,74.3,19.12,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:34,2025-06-06,13:55:34,Friday,13,261.0,PLA Basic,5.0,3.65,22.07,25.73,44.83,74.3,19.1,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:34,2025-06-06,13:55:34,Friday,13,260.0,PLA Basic,5.0,3.64,22.07,25.71,44.8,74.2,19.09,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:34,2025-06-06,13:55:34,Friday,13,259.0,PLA Basic,5.0,3.62,22.07,25.7,44.77,74.2,19.08,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:34,2025-06-06,13:55:34,Friday,13,258.0,PLA Basic,5.0,3.61,22.07,25.68,44.75,74.2,19.06,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:34,2025-06-06,13:55:34,Friday,13,257.0,PLA Basic,5.0,3.6,22.07,25.67,44.72,74.2,19.05,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:34,2025-06-06,13:55:34,Friday,13,256.0,PLA Basic,5.0,3.58,22.07,25.66,44.69,74.2,19.03,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:34,2025-06-06,13:55:34,Friday,13,255.0,PLA Basic,5.0,3.57,22.07,25.64,44.66,74.2,19.02,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:35,2025-06-06,13:55:35,Friday,13,254.0,PLA Basic,5.0,3.55,22.07,25.63,44.63,74.2,19.01,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:35,2025-06-06,13:55:35,Friday,13,253.0,PLA Basic,5.0,3.54,22.07,25.61,44.61,74.1,18.99,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:35,2025-06-06,13:55:35,Friday,13,252.0,PLA Basic,5.0,3.53,22.07,25.6,44.58,74.1,18.98,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:35,2025-06-06,13:55:35,Friday,13,251.0,PLA Basic,5.0,3.51,22.07,25.59,44.55,74.1,18.96,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:35,2025-06-06,13:55:35,Friday,13,250.0,PLA Basic,5.0,3.5,22.07,25.57,44.52,74.1,18.95,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:35,2025-06-06,13:55:35,Friday,13,249.0,PLA Basic,5.0,3.48,22.07,25.56,44.49,74.1,18.94,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:35,2025-06-06,13:55:35,Friday,13,248.0,PLA Basic,5.0,3.47,22.07,25.54,44.47,74.1,18.92,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:35,2025-06-06,13:55:35,Friday,13,247.0,PLA Basic,5.0,3.46,22.07,25.53,44.44,74.1,18.91,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:35,2025-06-06,13:55:35,Friday,13,246.0,PLA Basic,5.0,3.44,22.07,25.52,44.41,74.0,18.89,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:36,2025-06-06,13:55:36,Friday,13,245.0,PLA Basic,5.0,3.43,22.07,25.5,44.38,74.0,18.88,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:36,2025-06-06,13:55:36,Friday,13,244.0,PLA Basic,5.0,3.41,22.07,25.49,44.35,74.0,18.87,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:36,2025-06-06,13:55:36,Friday,13,243.0,PLA Basic,5.0,3.4,22.07,25.47,44.33,74.0,18.85,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:36,2025-06-06,13:55:36,Friday,13,242.0,PLA Basic,5.0,3.39,22.07,25.46,44.3,74.0,18.84,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:36,2025-06-06,13:55:36,Friday,13,241.0,PLA Basic,5.0,3.37,22.07,25.45,44.27,74.0,18.82,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:36,2025-06-06,13:55:36,Friday,13,240.0,PLA Basic,5.0,3.36,22.07,25.43,44.24,74.0,18.81,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:36,2025-06-06,13:55:36,Friday,13,239.0,PLA Basic,5.0,3.34,22.07,25.42,44.21,73.9,18.8,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:36,2025-06-06,13:55:36,Friday,13,238.0,PLA Basic,5.0,3.33,22.07,25.4,44.19,73.9,18.78,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:36,2025-06-06,13:55:36,Friday,13,237.0,PLA Basic,5.0,3.32,22.07,25.39,44.16,73.9,18.77,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:37,2025-06-06,13:55:37,Friday,13,236.0,PLA Basic,5.0,3.3,22.07,25.38,44.13,73.9,18.75,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:37,2025-06-06,13:55:37,Friday,13,235.0,PLA Basic,5.0,3.29,22.07,25.36,44.1,73.9,18.74,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:37,2025-06-06,13:55:37,Friday,13,234.0,PLA Basic,5.0,3.27,22.07,25.35,44.07,73.9,18.73,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:37,2025-06-06,13:55:37,Friday,13,233.0,PLA Basic,5.0,3.26,22.07,25.33,44.05,73.9,18.71,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:37,2025-06-06,13:55:37,Friday,13,232.0,PLA Basic,5.0,3.25,22.07,25.32,44.02,73.8,18.7,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:37,2025-06-06,13:55:37,Friday,13,231.0,PLA Basic,5.0,3.23,22.07,25.31,43.99,73.8,18.68,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:37,2025-06-06,13:55:37,Friday,13,230.0,PLA Basic,5.0,3.22,22.07,25.29,43.96,73.8,18.67,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:37,2025-06-06,13:55:37,Friday,13,229.0,PLA Basic,5.0,3.2,22.07,25.28,43.93,73.8,18.66,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:37,2025-06-06,13:55:37,Friday,13,228.0,PLA Basic,5.0,3.19,22.07,25.26,43.91,73.8,18.64,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:38,2025-06-06,13:55:38,Friday,13,227.0,PLA Basic,5.0,3.18,22.07,25.25,43.88,73.8,18.63,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:38,2025-06-06,13:55:38,Friday,13,226.0,PLA Basic,5.0,3.16,22.07,25.24,43.85,73.8,18.61,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:38,2025-06-06,13:55:38,Friday,13,225.0,PLA Basic,5.0,3.15,22.07,25.22,43.82,73.7,18.6,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:38,2025-06-06,13:55:38,Friday,13,224.0,PLA Basic,5.0,3.13,22.07,25.21,43.8,73.7,18.59,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:38,2025-06-06,13:55:38,Friday,13,223.0,PLA Basic,5.0,3.12,22.07,25.19,43.77,73.7,18.57,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:38,2025-06-06,13:55:38,Friday,13,222.0,PLA Basic,5.0,3.11,22.07,25.18,43.74,73.7,18.56,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:38,2025-06-06,13:55:38,Friday,13,221.0,PLA Basic,5.0,3.09,22.07,25.17,43.71,73.7,18.54,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:38,2025-06-06,13:55:38,Friday,13,220.0,PLA Basic,5.0,3.08,22.07,25.15,43.68,73.7,18.53,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:38,2025-06-06,13:55:38,Friday,13,219.0,PLA Basic,5.0,3.06,22.07,25.14,43.66,73.7,18.52,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,218.0,PLA Basic,5.0,3.05,22.07,25.12,43.63,73.6,18.5,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,217.0,PLA Basic,5.0,3.04,22.07,25.11,43.6,73.6,18.49,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,216.0,PLA Basic,5.0,3.02,22.07,25.1,43.57,73.6,18.47,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,215.0,PLA Basic,5.0,3.01,22.07,25.08,43.54,73.6,18.46,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,214.0,PLA Basic,5.0,2.99,22.07,25.07,43.52,73.6,18.45,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,213.0,PLA Basic,5.0,2.98,22.07,25.05,43.49,73.6,18.43,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,212.0,PLA Basic,5.0,2.97,22.07,25.04,43.46,73.6,18.42,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,211.0,PLA Basic,5.0,2.95,22.07,25.03,43.43,73.5,18.4,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,210.0,PLA Basic,5.0,2.94,22.07,25.01,43.4,73.5,18.39,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:39,2025-06-06,13:55:39,Friday,13,209.0,PLA Basic,5.0,2.92,22.07,25.0,43.38,73.5,18.38,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:40,2025-06-06,13:55:40,Friday,13,208.0,PLA Basic,5.0,2.91,22.07,24.98,43.35,73.5,18.36,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:40,2025-06-06,13:55:40,Friday,13,207.0,PLA Basic,5.0,2.9,22.07,24.97,43.32,73.5,18.35,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:40,2025-06-06,13:55:40,Friday,13,206.0,PLA Basic,5.0,2.88,22.07,24.96,43.29,73.5,18.33,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:40,2025-06-06,13:55:40,Friday,13,205.0,PLA Basic,5.0,2.87,22.07,24.94,43.26,73.4,18.32,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:40,2025-06-06,13:55:40,Friday,13,204.0,PLA Basic,5.0,2.85,22.07,24.93,43.24,73.4,18.31,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:40,2025-06-06,13:55:40,Friday,13,203.0,PLA Basic,5.0,2.84,22.07,24.91,43.21,73.4,18.29,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:40,2025-06-06,13:55:40,Friday,13,202.0,PLA Basic,5.0,2.83,22.07,24.9,43.18,73.4,18.28,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:40,2025-06-06,13:55:40,Friday,13,201.0,PLA Basic,5.0,2.81,22.07,24.89,43.15,73.4,18.26,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:40,2025-06-06,13:55:40,Friday,13,200.0,PLA Basic,5.0,2.8,22.07,24.87,43.12,73.4,18.25,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:41,2025-06-06,13:55:41,Friday,13,199.0,PLA Basic,5.0,2.78,22.07,24.86,43.1,73.4,18.24,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:41,2025-06-06,13:55:41,Friday,13,198.0,PLA Basic,5.0,2.77,22.07,24.85,43.07,73.3,18.22,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:41,2025-06-06,13:55:41,Friday,13,197.0,PLA Basic,5.0,2.76,22.07,24.83,43.04,73.3,18.21,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:41,2025-06-06,13:55:41,Friday,13,196.0,PLA Basic,5.0,2.74,22.07,24.82,43.01,73.3,18.19,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:41,2025-06-06,13:55:41,Friday,13,195.0,PLA Basic,5.0,2.73,22.07,24.8,42.98,73.3,18.18,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:41,2025-06-06,13:55:41,Friday,13,194.0,PLA Basic,5.0,2.71,22.07,24.79,42.96,73.3,18.17,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:41,2025-06-06,13:55:41,Friday,13,193.0,PLA Basic,5.0,2.7,22.07,24.78,42.93,73.3,18.15,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
2025-06-06 13:55:41,2025-06-06,13:55:41,Friday,13,192.0,PLA Basic,5.0,2.69,22.07,24.76,42.9,73.3,18.14,False,False,False,1.05,0.3,35.0,10.0,0.1,1000.0,2000.0,100.0,70.0,50.0,0.5,10.0,15.0,1.5,False
